Time_s,RawTarget_deg,Reference_deg,ReferenceRate_rad_s,ReferenceAccel_rad_s2,ActualFFOn_deg,ActualRateFFOn_rad_s,CurrentFFOn_count,ErrorFFOn_deg,ActualFFOff_deg,ActualRateFFOff_rad_s,CurrentFFOff_count,ErrorFFOff_deg
0.021,2.021875,2.35766510399,1.45354968,-50,2.33886892986982,1.44211648677814,5101.50445031363,0.0187961741201747,2.54581410251555,1.69096842708775,5404.50624525183,-0.188148998525543
0.022,2.121875,2.44011926135633,1.40354968,-50,2.42008752655636,1.39294736528075,5106.21308596862,0.0200317347999799,2.64119995569634,1.63862596856945,5462.09418481278,-0.201080694340006
0.023,2.221875,2.51865671865464,1.35354968,-50,2.4984898824049,1.34381113647365,5119.72845266073,0.0201668362497504,2.73357395323012,1.58583483181789,5518.92171576332,-0.21491723457549
0.024,2.321875,2.5946762932125,1.30354968,-50,2.57407555946,1.29462672744764,5130.1924490496,0.0206007337524941,2.82291060808473,1.53260270804355,5564.43588045755,-0.228234314872216
0.025,2.421875,2.66873751452779,1.25354968,-50,2.64684260355881,1.24542228548884,5133.8673688268,0.0218949109689828,2.90918765490407,1.47903436374587,5596.03537322025,-0.240450140376283
0.026,2.521875,2.73832250352699,1.20354968,-50,2.7167916571214,1.19626030115312,5150.69328703304,0.0215308464055913,2.99238951195985,1.42525833504844,5634.64947395929,-0.254067008432856
0.027,2.621875,2.80594914088789,1.15354968,-50,2.78392168482022,1.14701971944563,5159.74211591444,0.022027456067673,3.07250244026039,1.37121040946869,5660.21090813042,-0.2665532993725
0.028,2.721875,2.871057897571,1.10354968,-50,2.84823023658186,1.09777221141408,5166.39747081746,0.0228276609891398,3.14951431350368,1.31701109297921,5678.85212252273,-0.278456415932697
0.029,2.821875,2.93224995097752,1.05354968,-50,2.90971754669015,1.04853980775486,5181.52287505442,0.0225324042873643,3.22341828824912,1.26272428625788,5702.08781039895,-0.291168337271586
0.03,2.921875,2.99148365274575,1.0035496798,-50,2.96838224752002,0.999244560602344,5189.10929785288,0.0231014052257404,3.29420814463847,1.20830785575851,5714.47494595196,-0.302724491892719
0.031,3.021875,3.04763994479666,0.95354967916,-50,3.0242227281734,0.949955925993163,5198.70587989509,0.0234172166232524,3.36187932078299,1.15386180907933,5726.05441461368,-0.314239375986319
0.032,3.121875,3.10043906261051,0.903549679,-50,3.07723883742876,0.900655400212839,5212.09848103524,0.0232002251817505,3.42643033398481,1.09939362266081,5739.03907633454,-0.325991271374294
0.033,3.221875,3.15127982809851,0.853549679,-50,3.12742889401917,0.851308078316985,5218.19619123443,0.0238509340793501,3.4878595463599,1.04489040304341,5742.70857962317,-0.33657971826137
0.034,3.321875,3.19848365185031,0.803549679,-50,3.17479214144838,0.801981145836237,5230.71286909022,0.0236915104019176,3.54616740731805,0.990437903986157,5751.09814500906,-0.347683755467741
0.035,3.421875,3.24288983269639,0.753549679,-50,3.21932805525159,0.752615516664561,5242.35598734536,0.0235617774447949,3.60135557665875,0.935992622300896,5757.19373195882,-0.358465743962365
0.036,3.521875,3.28533766305008,0.703549679,-50,3.2610346502259,0.703219287530153,5246.95212656587,0.0243030128241905,3.65342507218879,0.881575651402308,5755.06304796451,-0.368087409138713
0.037,3.621875,3.3235890221697,0.653549679,-50,3.29991203178727,0.653857338070076,5262.3793230287,0.0236769903824186,3.70237968286042,0.827262629101361,5762.79270841636,-0.378790660690722
0.038,3.721875,3.35960226513126,0.603549679,-50,3.33595930785443,0.604429969424203,5272.26623167927,0.0236429572768319,3.74822276107565,0.772962679108823,5764.19159764985,-0.38862049594439
0.039,3.821875,3.39337739193478,0.553549679,-50,3.3691741932905,0.554988253640146,5277.45474576598,0.0242031986442928,3.79095672378389,0.718734024257826,5760.25715090853,-0.397579331849122
0.04,3.921875,3.42295605094196,0.503549679,-50,3.39955710501372,0.505575438185957,5293.36310840904,0.0233989459282333,3.83058705838721,0.664625620731868,5766.54166068097,-0.407631007445242
0.041,4.021875,3.45057635831085,0.453549679,-50,3.42710687227816,0.456092855659405,5301.53701749305,0.0234694860326985,3.86711795612516,0.610543267741468,5764.70616832487,-0.416541597814296
0.042,4.121875,3.47539902048219,0.403549679,-50,3.45182153932009,0.406611771172197,5309.45520983083,0.0235774811620933,3.90055304853927,0.55656162892788,5762.32847887024,-0.42515402805707
0.043,4.221875,3.49658474389669,0.353549679,-50,3.47370125930118,0.357134534996436,5323.45309163375,0.0228834845955188,3.93089824455643,0.502685536397436,5765.82891138589,-0.434313500659743
0.044,4.321875,3.51581211567291,0.303549679,-50,3.49274465017602,0.307605208024161,5329.9899498898,0.0230674654968882,3.95815803760526,0.44886074783127,5761.73935907666,-0.442345921932356
0.045,4.421875,3.53168231321205,0.253549679,-50,3.50895069610663,0.258092512412738,5340.70528233477,0.022731617105426,3.98233736532912,0.395157011568626,5761.76123133972,-0.45065505211707
0.046,4.521875,3.54447509851287,0.203549679,-50,3.52231924798016,0.208557980421018,5352.85272014702,0.0221558505327077,4.00344207452938,0.341536314872369,5763.20078205052,-0.458966976016515
0.047,4.621875,3.55530953102948,0.153549678992,-50,3.5328486781873,0.158988470526013,5357.80603772366,0.0224608528421821,4.02147654569126,0.287985486389452,5757.47634474703,-0.466167014661777
0.048,4.721875,3.56222726026951,0.103549678928,-50,3.54053888028152,0.10945022284964,5371.36628158477,0.0216883799879989,4.03644666701096,0.234570326513876,5760.42652971939,-0.474219406741456
0.049,4.821875,3.56662711089439,0.0535496788856,-50,3.54538937562129,0.059864005213643,5381.70595002854,0.0212377352731042,4.04835791941428,0.181210818434361,5760.25533466498,-0.481730808519891
0.05,4.921875,3.56906861148526,0.00354967886,-50,3.5473982666772,0.0102595212652992,5385.11394644994,0.0216703448080668,4.05721431171585,0.12793559258687,5753.27790931559,-0.488145700230602
0.051,5.021875,3.5670338760931,-0.0464503211144,-50,3.54656633459328,-0.0392994293000015,5401.55345703769,0.0204675414998291,4.0630224630434,0.0748071356526565,5759.47914000813,-0.495988586950307
0.052,5.121875,3.56304078906265,-0.0964503210720001,-50,3.54289275162483,-0.0889328069893333,5410.11633327642,0.0201480374378244,4.06578730274475,0.02170397650432,5757.96864795353,-0.502746513682112
0.053,5.221875,3.5565298213544,-0.146450321008,-50,3.536375332687,-0.138568031404643,5416.20347312649,0.02015448866739,4.06551231165911,-0.0313029762204342,5754.16170669684,-0.508982490304706
0.054,5.321875,3.54610215036957,-0.196450321,-50,3.52701462455872,-0.188182322908729,5430.69334211155,0.0190875258108539,4.06220360299003,-0.0841927443089035,5758.94823014751,-0.516101452620458
0.055,5.421875,3.53371612774644,-0.246450321,-50,3.51480961104973,-0.237853019055647,5437.58980650074,0.0189065166967041,4.05586562082052,-0.137044569272582,5756.34101221717,-0.522149493074082
0.056,5.521875,3.51825269540601,-0.296450321,-50,3.49975906423883,-0.287510173095918,5446.4531289314,0.0184936311671779,4.04650248614545,-0.189790487502607,5755.90707614314,-0.528249790739444
0.057,5.621875,3.4994320860783,-0.346450321,-50,3.48186324104398,-0.337171901113788,5459.07878635812,0.0175688450343223,4.03411968947954,-0.242450657347495,5759.44680012168,-0.534687603401248
0.058,5.721875,3.47865312488312,-0.396450321,-50,3.46112088799547,-0.386872809501557,5464.38406943249,0.0175322368876473,4.0187210927356,-0.295061769389726,5755.88078424194,-0.540067967852486
0.059,5.821875,3.4542372279105,-0.446450321,-50,3.43753169132537,-0.436545490085608,5476.08985813766,0.0167055365851188,4.00031137733326,-0.347558526862198,5758.9318586804,-0.546074149422753
0.06,5.921875,3.42702368344849,-0.496450321,-50,3.41109558019328,-0.486248871270842,5486.90975901435,0.0159281032552109,3.97889534622471,-0.400001984245421,5761.31442297141,-0.551871662776208
0.061,6.021875,3.39785178620227,-0.546450321,-50,3.38181103043265,-0.535974755303304,5490.67549247888,0.0160407557696265,3.95447622710628,-0.452386073861178,5756.86000876602,-0.556624440904011
0.062,6.121875,3.36448342459746,-0.596450321,-50,3.34967861292503,-0.58565820896339,5505.26941831664,0.0148048116724278,3.92705922082236,-0.50464798752734,5763.44995757398,-0.562575796224913
0.063,6.221875,3.32887694500114,-0.646450321,-50,3.31469790298288,-0.63539891738801,5514.3239930815,0.0141790420182667,3.89664841125532,-0.556889522756354,5764.71501019721,-0.567771466254183
0.064,6.321875,3.2910323474133,-0.696450321,-50,3.27686708264679,-0.685145829802408,5518.68425605719,0.014165264766501,3.86324636853147,-0.609061722089896,5761.49790710643,-0.572214021118162
0.065,6.421875,3.24899128202913,-0.746450321,-50,3.23618703396538,-0.73485574892194,5533.77108101857,0.0128042480637419,3.82685824354575,-0.661123457166036,5769.21673926746,-0.577866961516615
0.066,6.521875,3.20499186500667,-0.796450321,-50,3.1926570477567,-0.784627416456482,5541.13237773935,0.01233481724998,3.78748747824733,-0.713175509808689,5769.41623533906,-0.582495613240669
0.067,6.621875,3.15819480278665,-0.846450321,-50,3.14627562498381,-0.834389661836177,5548.24871830254,0.0119191778028329,3.74513660876946,-0.765148717133605,5769.57346202461,-0.586941805982815
0.068,6.721875,3.1077608018098,-0.896450321,-50,3.09704336963883,-0.884140246068714,5561.45701843472,0.0107174321709559,3.69981016025557,-0.817042812472674,5776.02156930608,-0.592049358445764
0.069,6.821875,3.05536844827793,-0.94645032084,-50,3.04495934373804,-0.933935233256907,5567.21779737001,0.0104091045398843,3.65151100394746,-0.868915794550958,5775.21710537282,-0.596142555669518
0.07,6.921875,2.9996189177588,-0.9964503202,-50,2.99002296802421,-0.983706037381163,5577.1715457439,0.00959594973459511,3.60024226010028,-0.920700972438834,5778.79643189665,-0.60062334234148
0.071,7.021875,2.94079198004336,-1.04645032,-50,2.93223452190952,-1.03349127124407,5588.57262578419,0.0085574581338324,3.5460078002303,-0.972438813105003,5784.00966491519,-0.605215820186936
0.072,7.121875,2.88000669137718,-1.09645032,-50,2.87159279781202,-1.08330422793085,5592.79543272095,0.00841389356516791,3.48880990382521,-1.02414442186191,5782.22687112041,-0.608803212448038
0.073,7.221875,2.81530469622586,-1.14645032,-50,2.80809810047176,-1.13307882435859,5605.64148923404,0.00720659575409405,3.42865226008307,-1.07575348522233,5789.24519212456,-0.613347563857223
0.074,7.321875,2.74808482245938,-1.19645032,-50,2.74175035331764,-1.18289445388179,5615.2835754175,0.00633446914174618,3.36553807673363,-1.12734712308778,5793.23299985242,-0.617453254274245
0.075,7.421875,2.67890659865889,-1.24645032,-50,2.67254805158879,-1.23272157637211,5618.01078997257,0.00635854707011255,3.29946903563155,-1.17889747864564,5790.47497934361,-0.620562436972663
0.076,7.521875,2.60525213887538,-1.29645032,-50,2.60049235978466,-1.28249655719648,5633.78641849517,0.00475977909072466,3.23044939268291,-1.2303425573637,5800.93001533588,-0.625197253807528
0.077,7.621875,2.52963932745358,-1.34645032,-50,2.52558282403972,-1.33233952258299,5641.7023285683,0.00405650341387687,3.15848169269066,-1.28180408254088,5803.68560278139,-0.628842365237076
0.078,7.721875,2.45150863535398,-1.39645032,-50,2.44781762365626,-1.38217805774581,5647.15936554951,0.00369101169771302,3.08356702334356,-1.33321119375853,5804.13825556413,-0.632058387989588
0.079,7.821875,2.36946123997779,-1.44645032,-50,2.36719766033274,-1.43198954791936,5661.03588242335,0.00226357964506472,3.00570910687845,-1.38454278835939,5813.16204712604,-0.636247866900666
0.08,7.921875,2.2854554918174,-1.49645032,-50,2.28372226338892,-1.48185149423838,5667.33559476858,0.00173322842848818,2.92491000771113,-1.43587783787099,5814.75647433803,-0.639454515893719
0.081,8.021875,2.19837233141868,-1.54645032,-50,2.19739054108812,-1.53169411189418,5675.61857322031,0.000981790330548121,2.84117148613082,-1.4871479867862,5818.47745725421,-0.642799154712138
0.082,8.121875,2.10793199953309,-1.59645032,-50,2.10820307731213,-1.58153567689437,5687.6799968989,-0.000271077779042715,2.75449669730968,-1.53837290001342,5826.11609843558,-0.646564697776586
0.083,8.221875,2.01553331692594,-1.64645032,-50,2.01615893647768,-1.63141095256666,5692.43693361906,-0.00062561955175043,2.66488719851272,-1.58958869012401,5826.58546785247,-0.649353881586779
0.084,8.321875,1.91949769556196,-1.69645032,-50,1.9212581137773,-1.68125268537947,5703.61001043644,-0.00176041821532067,2.57234540158841,-1.64072941395856,5833.60227709043,-0.652847706026445
0.085,8.421875,1.8206644267086,-1.74645032,-50,1.82350083854417,-1.73111995581315,5713.9125049488,-0.00283641183556582,2.47687387853719,-1.69185542431616,5839.87597341733,-0.656209451828587
0.086,8.521875,1.71987280484184,-1.79645032,-50,1.72288587816557,-1.78100471492717,5717.17582291095,-0.00301307332372426,2.37847366758115,-1.74295990736391,5839.2342194046,-0.658600862739295
0.087,8.621875,1.61488471517875,-1.84645032,-50,1.61941408664,-1.83084217518981,5731.28202108763,-0.00452937146125071,2.2771478238285,-1.79397927432601,5849.55541712896,-0.662263108649759
0.088,8.721875,1.50765851119107,-1.89645032,-50,1.51308531413587,-1.88073216441227,5739.86316439378,-0.00542680294479954,2.17289833089024,-1.8450145162884,5854.46806610501,-0.665239819699156
0.089,8.821875,1.39819419287882,-1.94645032,-50,1.4038980094847,-1.93062377066986,5743.76395759432,-0.00570381660586826,2.06572570538104,-1.89601584999631,5854.81339530297,-0.667531512502233
0.09,8.921875,1.28453340333248,-1.99645032,-50,1.29185331366481,-1.98047393223519,5758.40498965718,-0.00731991033233962,1.95563309236059,-1.94694130866561,5866.00860741314,-0.671099689028118
0.091,9.021875,1.16891426054356,-2.04645032,-50,1.1769507687382,-2.03038152354507,5765.33380847447,-0.00803650819464449,1.84262197617768,-1.99789082882538,5869.5979531429,-0.673707715634127
0.092,9.121875,1.05049747026526,-2.09645032,-50,1.05918911940844,-2.08027550322154,5772.03064633875,-0.0086916491431843,1.72669298388551,-2.04879439920961,5873.05845597795,-0.676195513620245
0.093,9.221875,0.928443744209511,-2.14645032,-50,0.938569206101298,-2.13015375813786,5784.83203564296,-0.0101254618917891,1.60784878012983,-2.09965090568583,5882.72352693059,-0.679405035920316
0.094,9.321875,0.804431667203022,-2.19645032,-50,0.815090320161771,-2.18007247454066,5790.19817413882,-0.0106586529587473,1.48609042410448,-2.15051750322978,5885.05032864608,-0.681658756901456
0.095,9.421875,0.677062415959462,-2.24645032,-50,0.68875210475317,-2.2299631854072,5799.76921588324,-0.0116896887937062,1.3614192721605,-2.20132666412332,5891.67606503521,-0.684356856201026
0.096,9.521875,0.546615753738081,-2.29645032,-50,0.559555054984196,-2.27986461925595,5810.79922800641,-0.012939301246127,1.23383747959538,-2.25211802759225,5899.85193659469,-0.687221725857296
0.097,9.621875,0.414210739259614,-2.34645032,-48,0.427498172422283,-2.32979018199376,5597.27095783027,-0.0132874331626623,1.10334565678162,-2.30290588246616,5900.94921031887,-0.689134917522006
0.098,9.721875,0.27788902118371,-2.39645032,-32,0.292639260367769,-2.37767390002371,3904.70747316337,-0.0147502391840506,0.969945870230496,-2.35362511108327,5910.76635574668,-0.692056849046777
0.099,9.821875,0.13967889249632,-2.43238782,-7.00000000000003,0.155485032625787,-2.40991181423177,1834.70747316337,-0.0158061401294688,0.833639750675104,-2.40435604263396,5676.22096050699,-0.693960858178783
0.1,9.921875,-3.36691530453939e-15,-2.45738782,25,0.0170307103716298,-2.42305575967282,-235.29252683663,-0.0170307103716318,0.694491032440756,-2.45285052360454,5285.02011284825,-0.694491032440747
0.101,-9.978125,-0.139678892496322,-2.43238782,41,-0.121630550423161,-2.41713533199843,-2305.29252683663,-0.0180483420731499,0.552669043601718,-2.49767079033116,4094.56994208284,-0.69234793609803
0.102,-9.878125,-0.27788902118371,-2.39645032,50,-0.2594072881788,-2.39218008098693,-4375.29252683663,-0.0184817330049037,0.408594788596314,-2.53146944407331,2877.62671950641,-0.68648380978003
0.103,-9.778125,-0.414210739259614,-2.34645032,50,-0.395209733080951,-2.34821951061451,-5322.03230009089,-0.0190010061786653,0.262906252450004,-2.55401983225445,1587.0777844295,-0.677116991709625
0.104,-9.678125,-0.546615753738081,-2.29645032,50,-0.528245851581811,-2.29561707321222,-5282.99260136717,-0.0183699021562567,0.116266813400417,-2.56466221713121,460.314275689758,-0.662882567138502
0.105,-9.578125,-0.677062415959462,-2.24645032,50,-0.658280697523966,-2.24345533481616,-5243.54352756557,-0.0187817184354855,-0.0306849463692888,-2.564921882031,-508.841995901829,-0.646377469590182
0.106,-9.478125,-0.804431667203022,-2.19645032,50,-0.785339609426744,-2.19173737859359,-5212.31994988916,-0.0190920577762732,-0.177396140916987,-2.55626490675156,-1349.29680472338,-0.627035526286045
0.107,-9.378125,-0.928443744209511,-2.14645032,50,-0.909445826513325,-2.14038684211779,-5190.30997968392,-0.018997917696182,-0.323390200962419,-2.53988916554264,-2079.72234481814,-0.605053543247105
0.108,-9.278125,-1.05049747026526,-2.09645032,50,-1.03061795572574,-2.08931839069942,-5165.72662505739,-0.0198795145395298,-0.468254215919145,-2.51681889176372,-2703.75816495722,-0.582243254346112
0.109,-9.178125,-1.16891426054356,-2.04645032,50,-1.14887282506417,-2.0385552622433,-5151.6763927033,-0.0200414354793924,-0.611632954727559,-2.48804324736388,-3247.9671605712,-0.557281305816009
0.11,-9.078125,-1.28453340333248,-1.99645032,50,-1.26422513857225,-1.98800007877396,-5140.33697944145,-0.0203082647602317,-0.753220816277741,-2.45430548245321,-3716.26409498388,-0.531312587054737
0.111,-8.978125,-1.39819419287882,-1.94645032,50,-1.37668608692137,-1.937627578441,-5125.07268023258,-0.0215081059574386,-0.892753719773436,-2.41631167928155,-4112.24992696929,-0.505440473105375
0.112,-8.878125,-1.50765851119107,-1.89645032,50,-1.48626716341758,-1.88747358703627,-5123.35823455447,-0.0213913477735052,-1.03000705952745,-2.37473369685055,-4462.32672533055,-0.477651451663619
0.113,-8.778125,-1.61488471517875,-1.84645032,50,-1.5929773067902,-1.83741310721847,-5118.47049451177,-0.0219074083885465,-1.16478773615973,-2.32999945374739,-4757.55609643796,-0.450096979019025
0.114,-8.678125,-1.71987280484184,-1.79645032,50,-1.6968227070615,-1.78747518835277,-5110.94449577229,-0.0230500977803502,-1.29692950502608,-2.28261843850685,-5005.26079781714,-0.422943299815758
0.115,-8.578125,-1.8206644267086,-1.74645032,50,-1.79781107635556,-1.73768391244972,-5115.93084646624,-0.0228533503530417,-1.42629336041137,-2.23303198058725,-5226.50915164064,-0.394371066297245
0.116,-8.478125,-1.91949769556196,-1.69645032,50,-1.89594751242151,-1.68792393859793,-5114.74182026186,-0.0235501831404507,-1.55276001053956,-2.18148689682225,-5407.77199982016,-0.366737685022398
0.117,-8.378125,-2.01553331692594,-1.64645032,50,-1.9912354349308,-1.63825203174669,-5114.65258403412,-0.0242978819951327,-1.67622785999064,-2.12835408973383,-5560.82068698602,-0.339305456935309
0.118,-8.278125,-2.10793199953309,-1.59645032,50,-2.08367959597903,-1.58865793732437,-5121.82100547128,-0.0242524035540628,-1.79661344556158,-2.07389559057447,-5695.73131110285,-0.31131855397151
0.119,-8.178125,-2.19837233141868,-1.54645032,50,-2.17328253760227,-1.53907476427118,-5122.5515835805,-0.0250897938164189,-1.91384565003662,-2.01828032434693,-5802.22235083461,-0.284526681382077
0.12,-8.078125,-2.2854554918174,-1.49645032,50,-2.26004658182568,-1.48956172381762,-5128.34886262664,-0.0254089099917146,-2.02786573719254,-1.96177154421651,-5894.77239716482,-0.257589754624859
0.121,-7.978125,-2.36946123997779,-1.44645032,50,-2.34397440845436,-1.44007209360954,-5136.34886878982,-0.0254868315234389,-2.13862622642595,-1.90449889226906,-5973.10772164283,-0.23083501355184
0.122,-7.878125,-2.45150863535398,-1.39645032,50,-2.42506677720503,-1.39058557227158,-5137.82285263038,-0.0264418581489411,-2.24608713146521,-1.84659432794693,-6030.755005694,-0.205421503888762
0.123,-7.778125,-2.52963932745358,-1.34645032,50,-2.50332558606704,-1.34116219439036,-5148.48251608398,-0.0263137413865323,-2.35021772700985,-1.78824916068623,-6085.38931860738,-0.179421600443728
0.124,-7.678125,-2.60525213887538,-1.29645032,50,-2.57875202910703,-1.29171735384108,-5156.42252980262,-0.0265001097683473,-2.45099358203614,-1.72949179275598,-6126.81394330154,-0.154258556839257
0.125,-7.578125,-2.67890659865889,-1.24645032,50,-2.65134559435021,-1.24227610466844,-5157.86397904715,-0.0275610043086825,-2.548394579042,-1.67044439219883,-6152.73638046271,-0.130512019616904
0.126,-7.478125,-2.74808482245938,-1.19645032,50,-2.72110820017329,-1.19289822809897,-5172.7109771844,-0.026976622286083,-2.64240819902629,-1.61125002869067,-6184.35337442501,-0.105676623433087
0.127,-7.378125,-2.81530469622586,-1.14645032,50,-2.78803994157064,-1.14346029485532,-5180.00393894174,-0.0272647546552157,-2.73302452729724,-1.55185654010149,-6201.82898039921,-0.0822801689286255
0.128,-7.278125,-2.88000669137718,-1.09645032,50,-2.85213937116132,-1.09403189516003,-5185.09899697104,-0.0278673202158654,-2.8202358907826,-1.49239433584466,-6211.4956169627,-0.0597708005945713
0.129,-7.178125,-2.94079198004336,-1.04645032,50,-2.91340761403488,-1.0446332349504,-5198.83570273935,-0.0273843660084724,-2.90404041355245,-1.43293536494804,-6225.04064663261,-0.0367515664909102
0.13,-7.078125,-2.9996189177588,-0.9964503202,50,-2.97184409522004,-0.995184764971027,-5205.18399907582,-0.0277748225387676,-2.98443725852954,-1.37344394118335,-6227.16982255257,-0.0151816592292456
0.131,-6.978125,-3.05536844827793,-0.94645032084,50,-3.02744791033249,-0.945754535793825,-5213.67466379477,-0.0279205379454493,-3.06142757651165,-1.31402514070703,-6228.05210679294,0.00605912823371952
0.132,-6.878125,-3.1077608018098,-0.896450321,50,-3.08021953903937,-0.896322809356432,-5226.07759718582,-0.0275412627704256,-3.13501585391341,-1.25469032235644,-6230.01050021867,0.0272550521036015
0.133,-6.778125,-3.15819480278665,-0.846450321,50,-3.13015786450067,-0.84685359510782,-5231.28783285141,-0.0280369382859897,-3.20520661520706,-1.19542945575478,-6222.41899656788,0.0470118124204151
0.134,-6.678125,-3.20499186500667,-0.796450321,50,-3.17726263619925,-0.79741312397317,-5243.00693833684,-0.0277292288074249,-3.2720066112084,-1.13633028532993,-6219.39353069997,0.0670147462017353
0.135,-6.578125,-3.24899128202913,-0.746450321,50,-3.22153378423638,-0.747941469798313,-5253.93170556838,-0.0274574977927543,-3.33542389581833,-1.07735055290523,-6213.98899865458,0.0864326137892011
0.136,-6.478125,-3.2910323474133,-0.696450320999999,50,-3.26296973269638,-0.698445988828896,-5257.8793212669,-0.0280626147169166,-3.39546593405469,-1.01851196076061,-6200.33169471156,0.104433586641394
0.137,-6.378125,-3.32887694500114,-0.646450320999999,50,-3.30157095636463,-0.648990907790556,-5272.71957564266,-0.0273059886364961,-3.45214298149804,-0.95989021563008,-6196.55785906835,0.123266036496896
0.138,-6.278125,-3.36448342459746,-0.596450320999999,50,-3.33733689732252,-0.599475951787568,-5282.07398048643,-0.0271465272749357,-3.50546484804544,-0.901394053492425,-6186.5183253418,0.140981423447985
0.139,-6.178125,-3.39785178620227,-0.546450320999999,50,-3.37026557349969,-0.549951683441822,-5286.7781335137,-0.0275862127025662,-3.55544037488702,-0.843080924116367,-6171.24570782288,0.157588588684764
0.14,-6.078125,-3.42702368344849,-0.496450320999999,50,-3.40035767737481,-0.500460899504161,-5302.24472395755,-0.0266660060736847,-3.60208142013473,-0.784998688172016,-6166.32161343878,0.175057736686244
0.141,-5.978125,-3.4542372279105,-0.446450320999999,50,-3.42761228942198,-0.45090453364952,-5310.01465835653,-0.0266249384885167,-3.64539847529226,-0.727051781361712,-6153.43143588006,0.191161247381761
